SaleKey,SaleID,DateKey,ProductKey,GeoKey,ChannelKey,CustomerKey,UnitPriceUSD,DiscountPct,UnitsSold,DiscountedPriceUSD,RevenueUSD,Currency,FXRateToUSD,RevenueLocalCurrency,CustomerRating,ReturnStatus
6410,APPL-00003727,20230902,32,176,32,14,267.64,3.00,1,259.61,259.61,HKD,7.820000,2030.15,4.40,Returned
6411,APPL-00009570,20230902,15,426,35,42,265.68,10.00,1,239.11,239.11,CHF,0.880000,210.42,3.98,Kept
6412,APPL-00007451,20230902,50,345,36,70,419.99,10.00,2,377.99,755.98,PLN,3.970000,3001.24,4.00,Kept
6413,APPL-00002348,20230902,44,111,8,112,281.43,0.00,1,281.43,281.43,COP,3960.000000,1114462.80,3.30,Kept
6414,APPL-00000248,20230902,1021,8,31,40,435.35,10.00,5,391.82,1959.10,ARS,907.000000,1776903.70,4.01,Kept
6415,APPL-00005169,20230902,525,258,15,120,857.86,0.00,1,857.86,857.86,KES,129.000000,110663.94,4.60,Kept
6416,APPL-00002509,20230902,587,118,2,46,962.77,7.00,2,895.38,1790.76,DKK,6.900000,12356.24,3.80,Kept
6417,APPL-00006291,20230902,1139,297,15,28,2612.15,5.00,1,2481.54,2481.54,NZD,1.630000,4044.91,3.60,Kept
6418,APPL-00004595,20230903,1174,226,5,105,40.63,0.00,2,40.63,81.26,EUR,0.920000,74.76,4.07,Kept
6419,APPL-00000730,20230903,571,28,9,131,851.73,2.00,5,834.70,4173.50,EUR,0.920000,3839.62,3.60,Kept
6420,APPL-00003757,20230903,546,177,27,34,780.38,0.00,2,780.38,1560.76,HKD,7.820000,12205.14,3.20,Exchanged
6421,APPL-00001880,20230903,611,82,6,124,946.47,5.00,2,899.15,1798.30,CLP,960.000000,1726368.00,3.40,Kept
6422,APPL-00002314,20230903,522,110,37,136,751.74,0.00,1,751.74,751.74,COP,3960.000000,2976890.40,3.90,Returned
6423,APPL-00003221,20230903,1070,147,7,21,7543.20,2.00,2,7392.34,14784.68,EUR,0.920000,13601.91,4.70,Kept
6424,APPL-00001911,20230903,844,83,2,132,847.54,5.00,2,805.16,1610.32,CLP,960.000000,1545907.20,3.92,Kept
6425,APPL-00004991,20230903,30,249,11,28,236.37,2.00,3,231.64,694.92,JPY,149.800000,104099.02,4.10,Returned
6426,APPL-00005367,20230904,17,264,17,42,95.28,7.00,1,88.61,88.61,KES,129.000000,11430.69,3.81,Kept
6427,APPL-00010210,20230904,6,450,30,105,170.93,0.00,1,170.93,170.93,THB,35.200000,6016.74,4.60,Kept
6428,APPL-00008918,20230904,43,395,42,35,318.59,5.00,7,302.66,2118.62,KRW,1328.000000,2813527.36,3.80,Kept
6429,APPL-00011199,20230904,45,502,15,14,400.04,15.00,1,340.03,340.03,USD,1.000000,340.03,3.00,Kept
6430,APPL-00001234,20230904,61,47,3,49,315.63,10.00,2,284.07,568.14,BRL,4.970000,2823.66,3.91,Kept
6431,APPL-00003041,20230904,79,139,30,119,1257.45,10.00,4,1131.71,4526.84,EUR,0.920000,4164.69,4.60,Kept
6432,APPL-00005366,20230904,109,264,34,112,426.23,0.00,1,426.23,426.23,KES,129.000000,54983.67,3.50,Kept
6433,APPL-00011068,20230904,1057,489,40,91,642.62,10.00,1,578.36,578.36,USD,1.000000,578.36,3.98,Kept
6434,APPL-00005968,20230904,488,285,16,58,1055.65,0.00,2,1055.65,2111.30,EUR,0.920000,1942.40,3.30,Kept
6435,APPL-00000142,20230904,1174,5,28,126,36.70,15.00,8,31.20,249.60,ARS,907.000000,226387.20,3.20,Kept
6436,APPL-00003526,20230904,1169,165,14,91,133.57,15.00,2,113.53,227.06,EUR,0.920000,208.90,3.80,Kept
6437,APPL-00000533,20230904,1158,19,32,105,2632.33,5.00,4,2500.71,10002.84,EUR,0.920000,9202.61,4.03,Kept
6438,APPL-00003928,20230904,1099,182,13,56,1388.71,7.00,1,1291.50,1291.50,HKD,7.820000,10099.53,4.20,Kept
6439,APPL-00009313,20230905,927,416,32,15,1241.89,0.00,1,1241.89,1241.89,SEK,10.550000,13101.94,4.10,Kept
6440,APPL-00004129,20230905,83,206,23,56,1339.35,0.00,6,1339.35,8036.10,INR,83.500000,671014.35,4.40,Kept
6441,APPL-00007881,20230905,165,362,33,35,514.66,0.00,1,514.66,514.66,RUB,91.500000,47091.39,4.02,Kept
6442,APPL-00008213,20230905,67,376,8,91,102.00,3.00,1,98.94,98.94,SAR,3.750000,371.02,4.20,Kept
6443,APPL-00007702,20230905,12,355,23,49,582.16,3.00,2,564.70,1129.40,EUR,0.920000,1039.05,4.02,Returned
6444,APPL-00001478,20230905,26,63,29,28,137.80,0.00,3,137.80,413.40,CAD,1.360000,562.22,3.80,Kept
6445,APPL-00001981,20230906,27,87,7,56,124.20,10.00,1,111.78,111.78,CNY,7.240000,809.29,4.00,Kept
6446,APPL-00007452,20230906,37,345,19,14,308.41,3.00,1,299.16,299.16,PLN,3.970000,1187.67,3.99,Kept
6447,APPL-00009733,20230906,24,433,3,42,137.81,7.00,1,128.16,128.16,CHF,0.880000,112.78,3.60,Kept
6448,APPL-00009665,20230906,193,430,15,70,474.69,0.00,2,474.69,949.38,CHF,0.880000,835.45,4.60,Returned
6449,APPL-00002735,20230906,969,127,33,93,1278.98,10.00,2,1151.08,2302.16,EGP,30.900000,71136.74,4.10,Kept
6450,APPL-00001881,20230906,1091,82,39,77,1113.75,0.00,3,1113.75,3341.25,CLP,960.000000,3207600.00,3.30,Kept
6451,APPL-00008639,20230906,1168,385,10,84,137.93,15.00,1,117.24,117.24,ZAR,18.900000,2215.84,3.60,Kept
6452,APPL-00005551,20230906,1173,270,20,56,37.25,0.00,1,37.25,37.25,MYR,4.710000,175.45,4.07,Kept
6453,APPL-00008274,20230906,1172,379,7,21,41.69,0.00,5,41.69,208.45,SAR,3.750000,781.69,4.07,Kept
6454,APPL-00006201,20230907,1177,294,34,133,28.27,2.00,1,27.70,27.70,NZD,1.630000,45.15,4.00,Kept
6455,APPL-00006859,20230907,1168,321,16,49,123.85,0.00,1,123.85,123.85,NOK,10.650000,1319.00,3.95,Kept
6456,APPL-00004596,20230907,1089,226,24,21,1122.20,15.00,3,953.87,2861.61,EUR,0.920000,2632.68,4.80,Kept
6457,APPL-00001020,20230907,1143,38,13,56,2549.72,0.00,5,2549.72,12748.60,EUR,0.920000,11728.71,3.50,Kept
6458,APPL-00009807,20230907,986,436,11,15,451.60,0.00,3,451.60,1354.80,TWD,31.800000,43082.64,4.01,Kept
6459,APPL-00002376,20230907,864,112,41,10,956.43,3.00,1,927.74,927.74,COP,3960.000000,3673850.40,3.60,Returned
6460,APPL-00011292,20230907,877,512,11,87,993.96,0.00,3,993.96,2981.88,VND,24500.000000,73056060.00,3.80,Kept
6461,APPL-00004250,20230907,642,212,22,57,900.84,5.00,1,855.80,855.80,IDR,15700.000000,13436060.00,4.40,Kept
6462,APPL-00010931,20230907,32,480,36,119,261.72,2.00,2,256.49,512.98,GBP,0.790000,405.25,4.01,Kept
6463,APPL-00009314,20230907,11,416,21,84,564.78,2.00,7,553.48,3874.36,SEK,10.550000,40874.50,4.10,Kept
6464,APPL-00001539,20230907,7,67,8,84,180.56,0.00,2,180.56,361.12,CAD,1.360000,491.12,4.20,Kept
6465,APPL-00010463,20230908,4,459,5,98,118.94,2.00,3,116.56,349.68,TRY,30.500000,10665.24,4.80,Returned
6466,APPL-00006354,20230908,26,299,32,77,136.78,3.00,3,132.68,398.04,NZD,1.630000,648.81,3.50,Kept
6467,APPL-00001174,20230908,84,45,4,77,1208.66,0.00,2,1208.66,2417.32,EUR,0.920000,2223.93,4.06,Kept
6468,APPL-00006984,20230908,628,327,33,17,901.01,0.00,4,901.01,3604.04,PKR,279.000000,1005527.16,4.30,Kept
6469,APPL-00008477,20230908,521,382,37,26,850.73,10.00,1,765.66,765.66,SGD,1.340000,1025.98,4.90,Kept
6470,APPL-00005120,20230908,526,256,22,9,809.25,0.00,1,809.25,809.25,JPY,149.800000,121225.65,4.09,Kept
6471,APPL-00004229,20230908,923,211,6,94,1135.96,15.00,1,965.57,965.57,IDR,15700.000000,15159449.00,4.40,Kept
6472,APPL-00000213,20230908,1152,7,21,98,2533.50,2.00,2,2482.83,4965.66,ARS,907.000000,4503853.62,3.10,Kept
6473,APPL-00006504,20230908,1161,305,40,14,100.26,0.00,3,100.26,300.78,NGN,1550.000000,466209.00,4.02,Kept
6474,APPL-00003204,20230908,1163,146,41,49,83.09,0.00,1,83.09,83.09,EUR,0.920000,76.44,4.06,Kept
6475,APPL-00000143,20230908,1177,5,36,91,26.89,7.00,4,25.01,100.04,ARS,907.000000,90736.28,5.00,Kept
6476,APPL-00001733,20230908,1173,77,37,7,36.56,7.00,6,34.00,204.00,CLP,960.000000,195840.00,3.70,Kept
6477,APPL-00010211,20230908,1169,450,25,56,128.68,0.00,1,128.68,128.68,THB,35.200000,4529.54,3.90,Kept
6478,APPL-00004953,20230909,1172,247,36,63,39.20,3.00,1,38.02,38.02,JPY,149.800000,5695.40,4.40,Exchanged
6479,APPL-00009469,20230909,1109,423,13,35,1297.04,10.00,2,1167.34,2334.68,SEK,10.550000,24630.87,4.01,Kept
6480,APPL-00007372,20230909,1043,342,39,140,630.86,2.00,1,618.24,618.24,PLN,3.970000,2454.41,3.98,Kept
6481,APPL-00000349,20230909,806,12,3,57,943.16,0.00,2,943.16,1886.32,AUD,1.530000,2886.07,3.50,Returned
6482,APPL-00006658,20230909,452,312,22,100,1151.73,15.00,1,978.97,978.97,NOK,10.650000,10426.03,3.50,Kept
6483,APPL-00011331,20230909,50,513,3,140,374.94,0.00,3,374.94,1124.82,VND,24500.000000,27558090.00,3.70,Kept
6484,APPL-00001258,20230909,18,50,40,105,102.77,0.00,1,102.77,102.77,BRL,4.970000,510.77,3.60,Kept
6485,APPL-00000490,20230909,36,17,24,63,267.30,5.00,1,253.94,253.94,AUD,1.530000,388.53,3.80,Kept
6486,APPL-00001510,20230909,5,65,4,7,162.84,0.00,2,162.84,325.68,CAD,1.360000,442.92,3.80,Kept
6487,APPL-00001021,20230910,1,38,10,98,127.97,10.00,1,115.17,115.17,EUR,0.920000,105.96,4.40,Kept
6488,APPL-00009883,20230910,8,439,3,63,165.56,0.00,1,165.56,165.56,TWD,31.800000,5264.81,3.96,Kept
6489,APPL-00008253,20230910,16,378,21,63,246.66,0.00,2,246.66,493.32,SAR,3.750000,1849.95,3.98,Returned
6490,APPL-00009998,20230910,32,443,18,119,256.28,5.00,2,243.47,486.94,TWD,31.800000,15484.69,4.01,Kept
6491,APPL-00007703,20230910,66,355,37,21,106.48,5.00,1,101.16,101.16,EUR,0.920000,93.07,3.00,Kept
6492,APPL-00006590,20230910,145,309,10,112,560.59,0.00,3,560.59,1681.77,NGN,1550.000000,2606743.50,3.60,Kept
6493,APPL-00006963,20230910,858,326,12,93,914.93,3.00,1,887.48,887.48,PKR,279.000000,247606.92,3.80,Kept
6494,APPL-00007039,20230910,740,329,10,15,954.01,5.00,1,906.31,906.31,PKR,279.000000,252860.49,4.00,Kept
6495,APPL-00010279,20230910,1146,452,35,7,2676.59,0.00,1,2676.59,2676.59,THB,35.200000,94215.97,4.03,Kept
6496,APPL-00011293,20230911,1162,512,6,133,100.49,2.00,4,98.48,393.92,VND,24500.000000,9651040.00,3.60,Returned
6497,APPL-00001045,20230911,1164,39,39,63,75.88,2.00,1,74.36,74.36,EUR,0.920000,68.41,4.70,Kept
6498,APPL-00004831,20230911,1178,240,16,91,29.65,0.00,1,29.65,29.65,EUR,0.920000,27.28,4.04,Kept
6499,APPL-00009249,20230911,160,413,13,77,588.75,0.00,2,588.75,1177.50,EUR,0.920000,1083.30,3.99,Kept
6500,APPL-00006111,20230911,45,291,3,14,381.33,0.00,2,381.33,762.66,EUR,0.920000,701.65,4.10,Kept
6501,APPL-00001705,20230911,11,76,15,105,556.47,0.00,1,556.47,556.47,CAD,1.360000,756.80,4.02,Exchanged
6502,APPL-00002621,20230912,9,122,1,35,514.54,3.00,2,499.10,998.20,DKK,6.900000,6887.58,4.20,Kept
6503,APPL-00005456,20230912,38,267,3,119,313.75,0.00,1,313.75,313.75,MYR,4.710000,1477.76,4.40,Kept
6504,APPL-00000021,20230912,22,1,27,56,126.54,5.00,1,120.21,120.21,ARS,907.000000,109030.47,4.70,Kept
6505,APPL-00002242,20230912,46,107,22,42,379.02,0.00,1,379.02,379.02,COP,3960.000000,1500919.20,4.30,Kept
6506,APPL-00001212,20230912,986,48,15,65,455.31,0.00,2,455.31,910.62,BRL,4.970000,4525.78,4.01,Kept
6507,APPL-00005969,20230912,458,285,3,88,1183.01,7.00,3,1100.20,3300.60,EUR,0.920000,3036.55,4.90,Kept
6508,APPL-00002845,20230912,368,131,35,12,576.00,7.00,2,535.68,1071.36,EGP,30.900000,33105.02,4.10,Kept
6509,APPL-00009491,20230913,462,424,26,57,1061.26,5.00,6,1008.20,6049.20,SEK,10.550000,63819.06,3.93,Kept
6510,APPL-00005848,20230913,948,281,12,113,1188.48,3.00,1,1152.83,1152.83,MXN,17.150000,19771.03,4.60,Kept
6511,APPL-00006436,20230913,1027,302,31,27,449.20,15.00,2,381.82,763.64,NGN,1550.000000,1183642.00,3.60,Kept
6512,APPL-00006897,20230913,1029,323,36,106,445.36,5.00,2,423.09,846.18,PKR,279.000000,236084.22,3.30,Kept
6513,APPL-00000048,20230913,1046,2,15,7,582.64,0.00,2,582.64,1165.28,ARS,907.000000,1056908.96,3.90,Kept
6514,APPL-00008163,20230913,908,374,37,41,1028.03,3.00,5,997.19,4985.95,SAR,3.750000,18697.31,3.60,Kept
6515,APPL-00003073,20230913,67,140,41,56,102.80,5.00,1,97.66,97.66,EUR,0.920000,89.85,4.14,Kept
6516,APPL-00005552,20230913,134,270,24,77,552.60,0.00,1,552.60,552.60,MYR,4.710000,2602.75,4.70,Kept
6517,APPL-00010487,20230913,174,460,34,63,481.78,2.00,6,472.14,2832.84,TRY,30.500000,86401.62,4.02,Kept
6518,APPL-00011490,20230913,1168,519,35,7,131.45,10.00,1,118.30,118.30,VND,24500.000000,2898350.00,3.95,Kept
6519,APPL-00009080,20230913,1176,402,16,35,27.78,7.00,1,25.84,25.84,EUR,0.920000,23.77,4.10,Kept
6520,APPL-00009021,20230914,1167,399,40,21,123.27,0.00,2,123.27,246.54,KRW,1328.000000,327405.12,4.70,Kept
6521,APPL-00005296,20230914,1163,262,24,105,76.92,0.00,2,76.92,153.84,KES,129.000000,19845.36,4.06,Kept
6522,APPL-00005009,20230914,1138,250,32,28,1877.36,7.00,2,1745.94,3491.88,JPY,149.800000,523083.62,4.70,Kept
6523,APPL-00003516,20230914,18,164,21,112,106.84,0.00,2,106.84,213.68,EUR,0.920000,196.59,4.70,Kept
6524,APPL-00001763,20230914,907,78,5,123,945.11,0.00,5,945.11,4725.55,CLP,960.000000,4536528.00,3.97,Kept
6525,APPL-00002792,20230914,772,129,16,3,795.97,0.00,1,795.97,795.97,EGP,30.900000,24595.47,3.93,Kept
6526,APPL-00002192,20230914,678,105,26,132,895.35,7.00,7,832.68,5828.76,COP,3960.000000,23081889.60,3.80,Kept
6527,APPL-00004973,20230914,1067,248,20,21,6787.20,0.00,2,6787.20,13574.40,JPY,149.800000,2033445.12,3.88,Kept
6528,APPL-00006292,20230914,1066,297,13,112,6717.86,0.00,2,6717.86,13435.72,NZD,1.630000,21900.22,3.88,Kept
6529,APPL-00009269,20230914,241,414,41,126,1074.55,0.00,2,1074.55,2149.10,EUR,0.920000,1977.17,3.99,Kept
6530,APPL-00011377,20230915,217,515,28,63,804.60,2.00,1,788.51,788.51,VND,24500.000000,19318495.00,4.08,Returned
6531,APPL-00006732,20230915,219,315,29,91,847.96,0.00,3,847.96,2543.88,NOK,10.650000,27092.32,4.70,Kept
6532,APPL-00000534,20230915,428,19,36,125,931.65,10.00,1,838.49,838.49,EUR,0.920000,771.41,3.60,Kept
6533,APPL-00008232,20230915,589,377,33,122,850.76,2.00,5,833.74,4168.70,SAR,3.750000,15632.62,4.10,Kept
6534,APPL-00001175,20230915,1041,45,2,112,632.68,2.00,1,620.03,620.03,EUR,0.920000,570.43,3.50,Kept
6535,APPL-00009999,20230915,981,443,41,22,409.46,3.00,1,397.18,397.18,TWD,31.800000,12630.32,4.60,Kept
6536,APPL-00001151,20230915,7,44,19,70,166.58,0.00,2,166.58,333.16,EUR,0.920000,306.51,3.96,Kept
6537,APPL-00009372,20230915,14,418,21,70,231.52,15.00,6,196.79,1180.74,SEK,10.550000,12456.81,4.80,Kept
6538,APPL-00006478,20230915,61,304,10,119,303.83,7.00,1,282.56,282.56,NGN,1550.000000,437968.00,3.30,Kept
6539,APPL-00001396,20230915,1177,58,39,119,26.85,0.00,1,26.85,26.85,BRL,4.970000,133.44,3.30,Kept
6540,APPL-00002995,20230916,200,137,25,112,741.09,0.00,1,741.09,741.09,EUR,0.920000,681.80,4.08,Kept
6541,APPL-00004466,20230916,145,221,42,84,551.16,0.00,2,551.16,1102.32,EUR,0.920000,1014.13,3.50,Kept
6542,APPL-00002399,20230916,752,113,33,59,828.87,3.00,1,804.00,804.00,COP,3960.000000,3183840.00,3.70,Kept
6543,APPL-00007956,20230916,806,366,40,69,842.08,15.00,2,715.77,1431.54,RUB,91.500000,130985.91,3.92,Kept
6544,APPL-00011127,20230916,538,495,3,30,860.18,0.00,3,860.18,2580.54,USD,1.000000,2580.54,4.09,Kept
6545,APPL-00000326,20230916,605,11,28,131,907.75,0.00,1,907.75,907.75,AUD,1.530000,1388.86,3.99,Kept
6546,APPL-00010174,20230917,654,449,6,86,883.33,15.00,6,750.83,4504.98,THB,35.200000,158575.30,4.10,Kept
6547,APPL-00006522,20230917,515,306,7,34,812.91,0.00,1,812.91,812.91,NGN,1550.000000,1260010.50,4.30,Returned
6548,APPL-00008039,20230917,798,369,8,118,765.42,7.00,1,711.84,711.84,RUB,91.500000,65133.36,3.93,Returned
6549,APPL-00001734,20230917,738,77,26,108,1018.86,15.00,2,866.03,1732.06,CLP,960.000000,1662777.60,4.00,Kept
6550,APPL-00004932,20230917,738,246,13,15,1006.09,0.00,3,1006.09,3018.27,JPY,149.800000,452136.85,4.40,Kept
6551,APPL-00011137,20230917,1079,496,31,98,1153.74,10.00,5,1038.37,5191.85,USD,1.000000,5191.85,3.60,Kept
6552,APPL-00000382,20230917,119,13,41,63,419.27,0.00,8,419.27,3354.16,AUD,1.530000,5131.86,4.80,Kept
6553,APPL-00003205,20230917,55,146,23,77,853.86,15.00,2,725.78,1451.56,EUR,0.920000,1335.44,4.20,Kept
6554,APPL-00008819,20230917,2,391,18,14,130.31,0.00,2,130.31,260.62,KRW,1328.000000,346103.36,4.20,Exchanged
6555,APPL-00000176,20230917,1170,6,15,77,125.45,10.00,1,112.91,112.91,ARS,907.000000,102409.37,3.90,Kept
6556,APPL-00005553,20230917,1108,270,24,119,1230.26,2.00,2,1205.65,2411.30,MYR,4.710000,11357.22,4.01,Kept
6557,APPL-00010488,20230918,1124,460,19,63,1871.98,10.00,1,1684.78,1684.78,TRY,30.500000,51385.79,3.90,Kept
6558,APPL-00010017,20230918,1133,444,26,112,2126.79,0.00,7,2126.79,14887.53,TWD,31.800000,473423.45,3.40,Kept
6559,APPL-00000177,20230918,1142,6,34,7,2352.10,0.00,2,2352.10,4704.20,ARS,907.000000,4266709.40,4.80,Kept
6560,APPL-00004170,20230918,1159,208,15,91,103.91,0.00,1,103.91,103.91,IDR,15700.000000,1631387.00,4.10,Kept
6561,APPL-00007494,20230918,1163,346,9,56,76.90,10.00,1,69.21,69.21,PLN,3.970000,274.76,4.06,Kept
6562,APPL-00008089,20230918,21,371,27,56,122.13,5.00,3,116.02,348.06,RUB,91.500000,31847.49,4.10,Kept
6563,APPL-00005194,20230918,26,259,38,140,126.74,0.00,1,126.74,126.74,KES,129.000000,16349.46,3.93,Kept
6564,APPL-00001176,20230918,30,45,33,91,243.47,5.00,3,231.30,693.90,EUR,0.920000,638.39,4.01,Kept
6565,APPL-00006437,20230918,130,302,20,35,619.46,0.00,1,619.46,619.46,NGN,1550.000000,960163.00,4.40,Kept
6566,APPL-00008729,20230918,143,388,25,21,630.63,0.00,2,630.63,1261.26,ZAR,18.900000,23837.81,4.40,Kept
6567,APPL-00007453,20230918,145,345,35,119,609.31,5.00,1,578.84,578.84,PLN,3.970000,2297.99,3.99,Kept
6568,APPL-00006778,20230919,124,317,13,35,439.51,5.00,1,417.53,417.53,NOK,10.650000,4446.69,4.01,Kept
6569,APPL-00001995,20230919,64,88,39,140,278.30,0.00,1,278.30,278.30,CNY,7.240000,2014.89,3.60,Returned
6570,APPL-00006438,20230919,18,302,8,119,93.56,0.00,4,93.56,374.24,NGN,1550.000000,580072.00,4.30,Kept
6571,APPL-00009683,20230919,8,431,3,70,168.94,0.00,3,168.94,506.82,CHF,0.880000,446.00,4.10,Kept
6572,APPL-00000705,20230919,11,27,8,91,523.80,5.00,1,497.61,497.61,EUR,0.920000,457.80,3.70,Kept
6573,APPL-00007018,20230919,1046,328,9,21,633.47,3.00,1,614.47,614.47,PKR,279.000000,171437.13,4.50,Kept
6574,APPL-00008844,20230919,458,392,39,121,1079.74,7.00,4,1004.16,4016.64,KRW,1328.000000,5334097.92,4.70,Kept
6575,APPL-00000919,20230919,620,34,41,54,827.81,2.00,2,811.25,1622.50,BDT,110.000000,178475.00,4.50,Kept
6576,APPL-00004193,20230919,271,209,2,108,732.31,7.00,1,681.05,681.05,IDR,15700.000000,10692485.00,3.60,Kept
6577,APPL-00003564,20230919,1177,167,25,70,30.90,3.00,4,29.97,119.88,EUR,0.920000,110.29,3.70,Kept
6578,APPL-00007653,20230919,1177,353,35,119,27.86,7.00,1,25.91,25.91,EUR,0.920000,23.84,4.20,Kept
6579,APPL-00007511,20230919,1176,347,26,49,29.52,0.00,2,29.52,59.04,PLN,3.970000,234.39,3.00,Returned
6580,APPL-00004130,20230919,1103,206,29,98,1219.22,10.00,1,1097.30,1097.30,INR,83.500000,91624.55,4.10,Kept
6581,APPL-00008478,20230919,1106,382,13,119,1363.28,0.00,1,1363.28,1363.28,SGD,1.340000,1826.80,3.70,Kept
6582,APPL-00004954,20230920,1107,247,4,42,1272.05,5.00,3,1208.45,3625.35,JPY,149.800000,543077.43,4.20,Kept
6583,APPL-00008590,20230920,1117,383,31,42,1284.01,7.00,1,1194.13,1194.13,ZAR,18.900000,22569.06,4.01,Kept
6584,APPL-00000214,20230920,1151,7,38,49,2405.70,5.00,1,2285.41,2285.41,ARS,907.000000,2072866.87,3.30,Kept
6585,APPL-00001511,20230920,1150,65,41,140,2557.50,0.00,3,2557.50,7672.50,CAD,1.360000,10434.60,4.03,Kept
6586,APPL-00007850,20230920,1140,361,36,70,2695.57,15.00,1,2291.23,2291.23,EUR,0.920000,2107.93,4.03,Kept
6587,APPL-00005744,20230920,388,278,9,29,624.33,0.00,4,624.33,2497.32,MXN,17.150000,42829.04,3.70,Kept
6588,APPL-00011378,20230920,468,515,13,86,1036.17,5.00,1,984.36,984.36,VND,24500.000000,24116820.00,4.40,Kept
6589,APPL-00003485,20230920,970,162,15,116,1261.85,0.00,2,1261.85,2523.70,EUR,0.920000,2321.80,4.10,Kept
6590,APPL-00003946,20230920,1040,183,29,28,576.14,7.00,1,535.81,535.81,INR,83.500000,44740.13,3.98,Kept
6591,APPL-00001940,20230920,1000,84,28,106,413.08,0.00,1,413.08,413.08,CLP,960.000000,396556.80,4.60,Kept
6592,APPL-00000275,20230920,663,9,9,43,889.81,0.00,1,889.81,889.81,AUD,1.530000,1361.41,4.06,Returned
6593,APPL-00001213,20230920,715,48,19,60,1045.90,0.00,1,1045.90,1045.90,BRL,4.970000,5198.12,4.00,Kept
6594,APPL-00009120,20230920,12,404,12,7,562.00,3.00,1,545.14,545.14,EUR,0.920000,501.53,4.02,Kept
6595,APPL-00005671,20230920,12,274,32,56,562.15,7.00,1,522.80,522.80,MXN,17.150000,8966.02,4.02,Kept
6596,APPL-00006167,20230920,9,293,29,21,528.98,5.00,2,502.53,1005.06,EUR,0.920000,924.66,3.10,Exchanged
6597,APPL-00004213,20230920,26,210,42,98,122.06,10.00,2,109.85,219.70,IDR,15700.000000,3449290.00,4.60,Kept
6598,APPL-00006231,20230920,42,295,24,126,307.47,7.00,4,285.95,1143.80,NZD,1.630000,1864.39,3.50,Kept
6599,APPL-00005672,20230921,169,274,5,77,520.80,0.00,1,520.80,520.80,MXN,17.150000,8931.72,4.10,Returned
6600,APPL-00009439,20230921,16,421,11,70,240.40,0.00,2,240.40,480.80,SEK,10.550000,5072.44,3.90,Kept
6601,APPL-00000761,20230921,1017,29,2,57,450.88,7.00,1,419.32,419.32,BDT,110.000000,46125.20,3.50,Kept
6602,APPL-00004088,20230921,244,201,21,35,1047.84,10.00,1,943.06,943.06,INR,83.500000,78745.51,4.90,Kept
6603,APPL-00010464,20230921,1148,459,15,91,2558.46,10.00,1,2302.61,2302.61,TRY,30.500000,70229.61,4.03,Kept
6604,APPL-00005876,20230921,1161,282,27,49,106.05,0.00,2,106.05,212.10,MXN,17.150000,3637.51,4.40,Kept
6605,APPL-00006839,20230921,1169,320,30,91,135.55,5.00,1,128.77,128.77,NOK,10.650000,1371.40,4.80,Kept
6606,APPL-00006941,20230922,1162,325,38,112,96.34,0.00,1,96.34,96.34,PKR,279.000000,26878.86,3.20,Returned
6607,APPL-00002705,20230922,1142,126,14,56,2308.82,0.00,2,2308.82,4617.64,EGP,30.900000,142685.08,4.03,Kept
6608,APPL-00005673,20230922,210,274,42,28,800.89,0.00,2,800.89,1601.78,MXN,17.150000,27470.53,4.40,Kept
6609,APPL-00010892,20230922,372,477,7,127,563.09,0.00,7,563.09,3941.63,GBP,0.790000,3113.89,4.04,Kept
6610,APPL-00009833,20230922,129,437,15,70,635.83,3.00,1,616.76,616.76,TWD,31.800000,19612.97,3.99,Kept
6611,APPL-00004303,20230922,41,214,40,49,279.90,5.00,4,265.90,1063.60,IDR,15700.000000,16698520.00,3.60,Kept
6612,APPL-00009734,20230922,55,433,7,42,821.78,3.00,2,797.13,1594.26,CHF,0.880000,1402.95,3.20,Kept
6613,APPL-00003318,20230923,194,152,3,42,471.41,0.00,3,471.41,1414.23,EUR,0.920000,1301.09,4.02,Kept
6614,APPL-00002814,20230923,5,130,6,21,178.57,0.00,1,178.57,178.57,EGP,30.900000,5517.81,3.10,Kept
6615,APPL-00001576,20230923,21,69,4,105,129.53,0.00,1,129.53,129.53,CAD,1.360000,176.16,4.10,Kept
6616,APPL-00003658,20230923,333,172,34,57,587.72,5.00,1,558.33,558.33,EUR,0.920000,513.66,3.70,Kept
6617,APPL-00011379,20230923,645,515,10,36,947.52,15.00,5,805.39,4026.95,VND,24500.000000,98660275.00,3.40,Kept
6618,APPL-00007167,20230923,666,334,12,50,842.99,2.00,1,826.13,826.13,PHP,56.500000,46676.35,4.06,Returned
6619,APPL-00000144,20230923,863,5,42,86,940.64,2.00,1,921.83,921.83,ARS,907.000000,836099.81,3.97,Returned
6620,APPL-00006136,20230923,1147,292,22,28,2301.32,0.00,2,2301.32,4602.64,EUR,0.920000,4234.43,4.90,Exchanged
6621,APPL-00001259,20230923,1125,50,16,21,2152.02,0.00,1,2152.02,2152.02,BRL,4.970000,10695.54,3.40,Kept
6622,APPL-00006380,20230923,1171,300,25,49,40.07,3.00,1,38.87,38.87,NZD,1.630000,63.36,4.00,Returned
6623,APPL-00001177,20230924,1059,45,15,119,7266.23,3.00,1,7048.24,7048.24,EUR,0.920000,6484.38,4.20,Kept
6624,APPL-00010728,20230924,611,469,14,23,924.58,0.00,3,924.58,2773.74,AED,3.670000,10179.63,4.20,Kept
6625,APPL-00004079,20230924,467,200,38,113,1025.85,15.00,2,871.97,1743.94,INR,83.500000,145618.99,3.50,Kept
